fundname,code,link,Do_Not_Use,fund_category
"UTI CPOS-Sr IV- I (1103D) - Reg (G)",MUT1485,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-iv-i-1103-days-regular/MUT1485,,"Capital Protection Funds"
"UTI CPOS-Sr IV- II (1104D)- Dir (D)",MUT1580,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-iv-ii-1104-days-direct/MUT1580,,"Capital Protection Funds"
"UTI CPOS-Sr IV- II (1104D)- Dir (G)",MUT1579,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-iv-ii-1104-days-direct/MUT1579,,"Capital Protection Funds"
"UTI CPOS-Sr IV- II (1104D)- Reg (D)",MUT1578,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-iv-ii-1104-days-regular/MUT1578,,"Capital Protection Funds"
"UTI CPOS-Sr IV- II (1104D)- Reg (G)",MUT1577,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-iv-ii-1104-days-regular/MUT1577,,"Capital Protection Funds"
"UTI CPOS-Sr IV- III (1105D)- Dir (D)",MUT1657,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-iv-iii-1105-days-direct/MUT1657,,"Capital Protection Funds"
"UTI CPOS-Sr IV- III (1105D)- Dir (G)",MUT1658,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-iv-iii-1105-days-direct/MUT1658,,"Capital Protection Funds"
"UTI CPOS-Sr IV- III (1105D)- Reg (D)",MUT1659,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-iv-iii-1105-days-regular/MUT1659,,"Capital Protection Funds"
"UTI CPOS-Sr IV- III (1105D)- Reg (G)",MUT1660,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-iv-iii-1105-days-regular/MUT1660,,"Capital Protection Funds"
"UTI CPOS-Sr IX - I (1467D) - Dir (D)",MUT2758,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-ix-i-1467-days-direct/MUT2758,,"Capital Protection Funds"
"UTI CPOS-Sr IX - I (1467D) - Dir (G)",MUT2757,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-ix-i-1467-days-direct/MUT2757,,"Capital Protection Funds"
"UTI CPOS-Sr IX - I (1467D) - Reg (D)",MUT2756,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-ix-i-1467-days-regular/MUT2756,,"Capital Protection Funds"
"UTI CPOS-Sr IX - I (1467D) - Reg (G)",MUT2755,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-ix-i-1467-days-regular/MUT2755,,"Capital Protection Funds"
"UTI CPOS-Sr IX - II (1462D) - Dir (D)",MUT2816,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-ix-ii-1462-days-direct/MUT2816,,"Capital Protection Funds"
"UTI CPOS-Sr IX - II (1462D) - Dir (G)",MUT2815,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-ix-ii-1462-days-direct/MUT2815,,"Capital Protection Funds"
"UTI CPOS-Sr IX - II (1462D) - Reg (D)",MUT2814,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-ix-ii-1462-days-regular/MUT2814,,"Capital Protection Funds"
"UTI CPOS-Sr IX - II (1462D) - Reg (G)",MUT2813,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-ix-ii-1462-days-regular/MUT2813,,"Capital Protection Funds"
"UTI CPOS-Sr IX - III (1389D) - Dir (D)",MUT2871,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-ix-iii-1389-days-direct/MUT2871,,"Capital Protection Funds"
"UTI CPOS-Sr IX - III (1389D) - Dir (G)",MUT2870,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-ix-iii-1389-days-direct/MUT2870,,"Capital Protection Funds"
"UTI CPOS-Sr IX - III (1389D) - Reg (D)",MUT2869,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-ix-iii-1389-days-regular/MUT2869,,"Capital Protection Funds"
"UTI CPOS-Sr IX - III (1389D) - Reg (G)",MUT2868,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-ix-iii-1389-days-regular/MUT2868,,"Capital Protection Funds"
"UTI CPOS-Sr V- I (1163D) - Dir (D)",MUT1764,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-v-i-1163-days-direct/MUT1764,,"Capital Protection Funds"
"UTI CPOS-Sr V- I (1163D) - Reg (D)",MUT1762,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-v-i-1163-days-regular/MUT1762,,"Capital Protection Funds"
"UTI CPOS-Sr V- II (1135D) - Dir (D)",MUT1799,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-v-ii-1135-days-direct/MUT1799,,"Capital Protection Funds"
"UTI CPOS-Sr V- II (1135D) - Dir (G)",MUT1798,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-v-ii-1135-days-direct/MUT1798,,"Capital Protection Funds"
"UTI CPOS-Sr V- II (1135D) - Reg (D)",MUT1797,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-v-ii-1135-days-regular/MUT1797,,"Capital Protection Funds"
"UTI CPOS-Sr V- II (1135D) - Reg (G)",MUT1796,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-v-ii-1135-days-regular/MUT1796,,"Capital Protection Funds"
"UTI CPOS-Sr VI- I (1098D) - Dir (D)",MUT2071,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-vi-i-1098-days-direct/MUT2071,,"Capital Protection Funds"
"UTI CPOS-Sr VI- I (1098D) - Dir (G)",MUT2070,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-vi-i-1098-days-direct/MUT2070,,"Capital Protection Funds"
"UTI CPOS-Sr VI- I (1098D) - Reg (D)",MUT2069,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-vi-i-1098-days-regular/MUT2069,,"Capital Protection Funds"
"UTI CPOS-Sr VI- I (1098D) - Reg (G)",MUT2068,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-vi-i-1098-days-regular/MUT2068,,"Capital Protection Funds"
"UTI CPOS-Sr VI- II (1098D) - Dir (D)",MUT2146,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-vi-ii-1098-days-direct/MUT2146,,"Capital Protection Funds"
"UTI CPOS-Sr VI- II (1098D) - Dir (G)",MUT2145,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-vi-ii-1098-days-direct/MUT2145,,"Capital Protection Funds"
"UTI CPOS-Sr VI- II (1098D) - Reg (D)",MUT2144,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-vi-ii-1098-days-regular/MUT2144,,"Capital Protection Funds"
"UTI CPOS-Sr VI- II (1098D) - Reg (G)",MUT2143,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-vi-ii-1098-days-regular/MUT2143,,"Capital Protection Funds"
"UTI CPOS-Sr VI- III (1098D) - Dir (D)",MUT2157,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-vi-iii-1098-days-direct/MUT2157,,"Capital Protection Funds"
"UTI CPOS-Sr VI- III (1098D) - Dir (G)",MUT2156,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-vi-iii-1098-days-direct/MUT2156,,"Capital Protection Funds"
"UTI CPOS-Sr VI- III (1098D) - Reg (D)",MUT2155,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-vi-iii-1098-days-regular/MUT2155,,"Capital Protection Funds"
"UTI CPOS-Sr VI- III (1098D) - Reg (G)",MUT2154,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-vi-iii-1098-days-regular/MUT2154,,"Capital Protection Funds"
"UTI CPOS-Sr VII - II (1281D) - Dir (D)",MUT2326,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-vii-ii-1281-days-direct/MUT2326,,"Capital Protection Funds"
"UTI CPOS-Sr VII - II (1281D) - Dir (G)",MUT2325,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-vii-ii-1281-days-direct/MUT2325,,"Capital Protection Funds"
"UTI CPOS-Sr VII - II (1281D) - Reg (D)",MUT2324,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-vii-ii-1281-days-regular/MUT2324,,"Capital Protection Funds"
"UTI CPOS-Sr VII - II (1281D) - Reg (G)",MUT2323,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-vii-ii-1281-days-regular/MUT2323,,"Capital Protection Funds"
"UTI CPOS-Sr VII - IV (1278D) - Dir (D)",MUT2413,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-vii-iv-1278-days-direct/MUT2413,,"Capital Protection Funds"
"UTI CPOS-Sr VII - IV (1278D) - Dir (G)",MUT2412,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-vii-iv-1278-days-direct/MUT2412,,"Capital Protection Funds"
"UTI CPOS-Sr VII - IV (1278D) - Reg (D)",MUT2411,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-vii-iv-1278-days-regular/MUT2411,,"Capital Protection Funds"
"UTI CPOS-Sr VII - IV (1278D) - Reg (G)",MUT2410,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-vii-iv-1278-days-regular/MUT2410,,"Capital Protection Funds"
"UTI CPOS-Sr VII - V (1281D) - Dir (D)",MUT2438,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-vii-v-1281-days-direct/MUT2438,,"Capital Protection Funds"
"UTI CPOS-Sr VII - V (1281D) - Dir (G)",MUT2437,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-vii-v-1281-days-direct/MUT2437,,"Capital Protection Funds"
"UTI CPOS-Sr VII - V (1281D) - Reg (D)",MUT2436,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-vii-v-1281-days-regular/MUT2436,,"Capital Protection Funds"
"UTI CPOS-Sr VII - V (1281D) - Reg (G)",MUT2435,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-vii-v-1281-days-regular/MUT2435,,"Capital Protection Funds"
"UTI CPOS-Sr VII- I (1098D) - Dir (D)",MUT2240,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-vii-i-1098-days-direct/MUT2240,,"Capital Protection Funds"
"UTI CPOS-Sr VII- I (1098D) - Dir (G)",MUT2239,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-vii-i-1098-days-direct/MUT2239,,"Capital Protection Funds"
"UTI CPOS-Sr VII- I (1098D) - Reg (D)",MUT2238,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-vii-i-1098-days-regular/MUT2238,,"Capital Protection Funds"
"UTI CPOS-Sr VII- I (1098D) - Reg (G)",MUT2237,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-vii-i-1098-days-regular/MUT2237,,"Capital Protection Funds"
"UTI CPOS-Sr VIII - I (1278D) - Dir (D)",MUT2503,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-viii-i-1278-days-direct/MUT2503,,"Capital Protection Funds"
"UTI CPOS-Sr VIII - I (1278D) - Dir (G)",MUT2502,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-viii-i-1278-days-direct/MUT2502,,"Capital Protection Funds"
"UTI CPOS-Sr VIII - I (1278D) - Reg (D)",MUT2501,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-viii-i-1278-days-regular/MUT2501,,"Capital Protection Funds"
"UTI CPOS-Sr VIII - I (1278D) - Reg (G)",MUT2500,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-viii-i-1278-days-regular/MUT2500,,"Capital Protection Funds"
"UTI CPOS-Sr VIII - II (1831D) - Dir (D)",MUT2580,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-viii-ii-1831-days-direct/MUT2580,,"Capital Protection Funds"
"UTI CPOS-Sr VIII - II (1831D) - Dir (G)",MUT2579,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-viii-ii-1831-days-direct/MUT2579,,"Capital Protection Funds"
"UTI CPOS-Sr VIII - II (1831D) - Reg (D)",MUT2578,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-viii-ii-1831-days-regular/MUT2578,,"Capital Protection Funds"
"UTI CPOS-Sr VIII - II (1831D) - Reg (G)",MUT2577,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-viii-ii-1831-days-regular/MUT2577,,"Capital Protection Funds"
"UTI CPOS-Sr VIII - III (1281D) - Dir (D)",MUT2557,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-viii-iii-1281-days-direct/MUT2557,,"Capital Protection Funds"
"UTI CPOS-Sr VIII - III (1281D) - Dir (G)",MUT2556,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-viii-iii-1281-days-direct/MUT2556,,"Capital Protection Funds"
"UTI CPOS-Sr VIII - III (1281D) - Reg (D)",MUT2555,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-viii-iii-1281-days-regular/MUT2555,,"Capital Protection Funds"
"UTI CPOS-Sr VIII - III (1281D) - Reg (G)",MUT2554,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-viii-iii-1281-days-regular/MUT2554,,"Capital Protection Funds"
"UTI CPOS-Sr VIII - IV (1996D) - Dir (D)",MUT2584,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-viii-iv-1996-days-direct/MUT2584,,"Capital Protection Funds"
"UTI CPOS-Sr VIII - IV (1996D) - Dir (G)",MUT2583,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-viii-iv-1996-days-direct/MUT2583,,"Capital Protection Funds"
"UTI CPOS-Sr VIII - IV (1996D) - Reg (D)",MUT2582,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-viii-iv-1996-days-regular/MUT2582,,"Capital Protection Funds"
"UTI CPOS-Sr VIII - IV (1996D) - Reg (G)",MUT2581,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-viii-iv-1996-days-regular/MUT2581,,"Capital Protection Funds"
"UTI CPOS-Sr X - I (1169D) - Dir (D)",MUT3029,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-x-i-1169-days-direct/MUT3029,,"Capital Protection Funds"
"UTI CPOS-Sr X - I (1169D) - Dir (G)",MUT3028,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-x-i-1169-days-direct/MUT3028,,"Capital Protection Funds"
"UTI CPOS-Sr X - I (1169D) - Reg (D)",MUT3027,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-x-i-1169-days-regular/MUT3027,,"Capital Protection Funds"
"UTI CPOS-Sr X - I (1169D) - Reg (G)",MUT3026,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-x-i-1169-days-regular/MUT3026,,"Capital Protection Funds"
"UTI CPOS-Sr X - II (1134D) - Dir (D)",MUT3093,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-x-ii-1134-days-direct/MUT3093,,"Capital Protection Funds"
"UTI CPOS-Sr X - II (1134D) - Dir (G)",MUT3092,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-x-ii-1134-days-direct/MUT3092,,"Capital Protection Funds"
"UTI CPOS-Sr X - II (1134D) - Reg (D)",MUT3091,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-x-ii-1134-days-regular/MUT3091,,"Capital Protection Funds"
"UTI CPOS-Sr X - II (1134D) - Reg (G)",MUT3090,https://www.moneycontrol.com/mutual-funds/nav/uti-capital-protection-oriented-scheme-series-x-ii-1134-days-regular/MUT3090,,"Capital Protection Funds"
"UTI DAFTF Sr 1-1 (1100 D) (D)",MUT1748,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-i-i-1100-days-/MUT1748,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 1-1 (1100 D) (G)",MUT1747,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-i-i-1100-days-/MUT1747,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 1-1 (1100 D) - DP (D)",MUT1750,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-i-i-1100-days-direct/MUT1750,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 1-1 (1100 D) - DP (G)",MUT1749,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-i-i-1100-days-direct/MUT1749,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 1-2 (1145 D) (D)",MUT1786,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-i-ii-1145-days-/MUT1786,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 1-2 (1145 D) (G)",MUT1785,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-i-ii-1145-days-/MUT1785,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 1-2 (1145 D) - DP (D)",MUT1788,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-i-ii-1145-days-direct/MUT1788,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 1-2 (1145 D) - DP (G)",MUT1787,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-i-ii-1145-days-direct/MUT1787,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 1-3 (1111 D) (D)",MUT1846,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-i-iii-1111-days-/MUT1846,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 1-3 (1111 D) (G)",MUT1845,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-i-iii-1111-days-/MUT1845,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 1-3 (1111 D) - DP (D)",MUT1848,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-i-iii-1111-days-direct/MUT1848,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 1-3 (1111 D) - DP (G)",MUT1847,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-i-iii-1111-days-direct/MUT1847,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 1-4 (1099 D) (D)",MUT1881,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-i-iv-1099-days-/MUT1881,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 1-4 (1099 D) (G)",MUT1880,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-i-iv-1099-days-/MUT1880,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 1-4 (1099 D) - DP (D)",MUT1883,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-i-iv-1099-days-direct/MUT1883,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 1-4 (1099 D) - DP (G)",MUT1882,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-i-iv-1099-days-direct/MUT1882,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 1-5 (1099 D) (D)",MUT1918,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-i-v-1099-days-/MUT1918,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 1-5 (1099 D) (G)",MUT1917,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-i-v-1099-days-/MUT1917,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 1-5 (1099 D) - DP (D)",MUT1920,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-i-v-1099-days-direct/MUT1920,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 1-5 (1099 D) - DP (G)",MUT1919,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-i-v-1099-days-direct/MUT1919,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 2-1 (1998 D) (D)",MUT2093,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-ii-i-1998-days-/MUT2093,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 2-1 (1998 D) (G)",MUT2092,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-ii-i-1998-days-/MUT2092,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 2-1 (1998 D) - DP (D)",MUT2095,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-ii-i-1998-days-direct/MUT2095,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 2-1 (1998 D) - DP (G)",MUT2094,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-ii-i-1998-days-direct/MUT2094,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 2-2 (1997 D) (D)",MUT2100,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-ii-ii-1997-days-/MUT2100,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 2-2 (1997 D) (G)",MUT2099,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-ii-ii-1997-days-/MUT2099,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 2-2 (1997 D) - DP (D)",MUT2102,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-ii-ii-1997-days-direct/MUT2102,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 2-2 (1997 D) - DP (G)",MUT2101,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-ii-ii-1997-days-direct/MUT2101,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 2-3 (1998 D) (D)",MUT2148,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-ii-iii-1998-days-/MUT2148,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 2-3 (1998 D) (G)",MUT2147,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-ii-iii-1998-days-/MUT2147,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 2-3 (1998 D) - DP (D)",MUT2150,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-ii-iii-1998-days-direct/MUT2150,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 2-3 (1998 D) - DP (G)",MUT2149,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-ii-iii-1998-days-direct/MUT2149,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 2-4 (1997 D) (D)",MUT2210,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-ii-iv-1997-days-/MUT2210,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 2-4 (1997 D) (G)",MUT2209,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-ii-iv-1997-days-/MUT2209,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 2-4 (1997 D) - DP (D)",MUT2212,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-ii-iv-1997-days-direct/MUT2212,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 2-4 (1997 D) - DP (G)",MUT2211,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-ii-iv-1997-days-direct/MUT2211,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 2-5 (1997 D) (D)",MUT2252,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-ii-v-1997-days-/MUT2252,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 2-5 (1997 D) (G)",MUT2251,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-ii-v-1997-days-/MUT2251,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 2-5 (1997 D) - DP (D)",MUT2254,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-ii-v-1997-days-direct/MUT2254,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 2-5 (1997 D) - DP (G)",MUT2253,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-ii-v-1997-days-direct/MUT2253,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 3-I (1998 D) (D)",MUT2320,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-iii-i-1998-days-/MUT2320,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 3-I (1998 D) (G)",MUT2319,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-iii-i-1998-days-/MUT2319,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 3-I (1998 D) - DP (D)",MUT2322,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-iii-i-1998-days-direct/MUT2322,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 3-I (1998 D) - DP (G)",MUT2321,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-iii-i-1998-days-direct/MUT2321,,"Fixed Maturity Plans - Hybrid"
"UTI DAFTF Sr 3-II (1278 D) (D)",MUT2470,https://www.moneycontrol.com/mutual-funds/nav/uti-dual-advantage-fixed-term-fund-series-iii-ii-1278-days-/MUT2470,,"Fixed Maturity Plans - Hybrid"
